status,family,pval,qval,G,gene_short_name,id,ensembl_gene_id,hgnc_symbol,entrezgene,iqr_count,num_cells_expressed,use_for_ordering
OK,negbinomial.size,0.428337108137693,0.572384164041902,G21299,ACADVL,NM_001270447+NM_000018+NM_001033859+NM_001270448,ENSG00000072778,ACADVL,37,2.32600350942533,2076,FALSE
OK,negbinomial.size,0.428422897301291,0.572414076784972,G934,MRTO4,NM_016183,ENSG00000053372,MRTO4,51154,2.43295940727611,968,FALSE
OK,negbinomial.size,0.428608280742462,0.572553219567026,G19951,KIAA0556,NM_015202,ENSG00000047578,KIAA0556,23247,2.22239242133645,543,FALSE
OK,negbinomial.size,0.428653878052008,0.572553219567026,G5773,UBE2K,NM_005339+NM_001111113+NM_001111112,ENSG00000078140,UBE2K,3093,2.47393118833241,1656,FALSE
OK,negbinomial.size,0.428818862128676,0.572688859067705,G1908,SCAMP3,NM_052837+NM_005698,ENSG00000263290,SCAMP3,10067,2.49185309632967,1862,FALSE
OK,negbinomial.size,0.42940905392758,0.5733922406239,G8453,HSPA1B,NM_005346,ENSG00000231555,HSPA1B,3304,2.58496250072116,1539,FALSE
OK,negbinomial.size,0.429718574678683,0.573720687991593,G17150,CTDSP2,NM_005730,ENSG00000175215,CTDSP2,10106,2.55019708256048,1463,FALSE
OK,negbinomial.size,0.429969175154718,0.573885528281607,G16061,PTS,NM_000317,ENSG00000150787,PTS,5805,2.71271804791953,1789,FALSE
OK,negbinomial.size,0.429913131198448,0.573885528281607,G8815,C6orf203,NM_001142468+NM_001142470+NM_016487,ENSG00000130349,C6orf203,51250,2.55426222838909,864,FALSE
OK,negbinomial.size,0.430356057505068,0.574316997362269,G19760,POLG,NM_001126131+NM_002693,ENSG00000140521,POLG,5428,2.52356195605701,858,FALSE
OK,negbinomial.size,0.430808033650956,0.574835194768081,G21114,HN1,NM_001002032+NM_001002033+NM_001288609+NM_001288610+NM_016185+NR_109933+NM_001288611,NA,NA,NA,2.98185265328974,1338,FALSE
OK,negbinomial.size,0.430946055335565,0.574934385631666,G21699,PIP4K2B,NM_003559,ENSG00000276293,PIP4K2B,8396,2.75488750216347,881,FALSE
OK,negbinomial.size,0.431323492851745,0.57535290979101,G5641,RPL35A,NM_000996,ENSG00000182899,RPL35A,6165,1.95842203481897,2159,FALSE
OK,negbinomial.size,0.431838372889881,0.57586954659525,G13312,CXorf40A,NM_178124+NM_001171908+NM_001171907+NM_001171909,ENSG00000197620,CXorf40A,91966,2.22239242133645,708,FALSE
OK,negbinomial.size,0.431830951102917,0.57586954659525,G5805,CLOCK,NM_004898+NM_001267843,ENSG00000134852,CLOCK,9575,2.88752527074159,1280,FALSE
OK,negbinomial.size,0.433483356823487,0.577897198548389,G11663,TRMT10B,NM_001286951+NM_001286950+NM_001286953+NR_104612+NM_001286954+NM_001286952+NM_144964,ENSG00000165275,TRMT10B,158234,2.41503749927884,756,FALSE
OK,negbinomial.size,0.433486910563767,0.577897198548389,G204,SNHG3,NR_036473+NR_002909,ENSG00000242125,SNHG3,8420,2.37851162325373,1085,FALSE
OK,negbinomial.size,0.433592521395284,0.577952647742008,G7891,RNF8,NM_003958+NM_183078+NR_046399,ENSG00000112130,RNF8,9025,3.08746284125034,1053,FALSE
OK,negbinomial.size,0.433935169435932,0.578323990207794,G7392,JADE2,NM_001289984+NM_001289985+NM_015288,ENSG00000043143,JADE2,23338,2.58496250072116,905,FALSE
OK,negbinomial.size,0.434015277236006,0.578345376071832,G21702,CISD3,NM_001136498,ENSG00000277972,CISD3,284106,2.75488750216347,1716,FALSE
OK,negbinomial.size,0.434331800497973,0.57868174363868,G531,DHX9,NR_033302+NM_001357,ENSG00000135829,DHX9,1660,2.61143471208235,1650,FALSE
OK,negbinomial.size,0.435049625079926,0.579552606643289,G305,SERBP1,NM_015640+NM_001018068+NM_001018067+NM_001018069,ENSG00000142864,SERBP1,26135,2.32192809488736,1896,FALSE
OK,negbinomial.size,0.43523490671602,0.579713888732993,G15511,ZFP91,NM_053023+NM_001197051,ENSG00000186660,ZFP91,80829,2.26303440583379,1139,FALSE
OK,negbinomial.size,0.435377711505232,0.579733035319947,G16779,LOC100129361,NM_001271592,NA,NA,NA,2.8073549220576,1545,FALSE
OK,negbinomial.size,0.435372954932228,0.579733035319947,G6436,NDUFC1,NM_002494+NM_001184986+NM_001184990+NM_001184988+NM_001184987+NM_001184991+NM_001184989,ENSG00000109390,NDUFC1,4717,2.39231742277876,2120,FALSE
