pval,qval,G,gene_short_name,ensembl_gene_id,entrezgene,iqr_count,num_cells_expressed,use_for_ordering
0.4850200454,0.6561883397,G9070,VPS41,ENSG00000006715,27072,2.7441610956,1658,FALSE
0.4851796199,0.6562099788,G13312,CXorf40A,ENSG00000197620,91966,2.2223924213,708,FALSE
0.4853274105,0.6563115431,G23511,TMEM59L,ENSG00000105696,25789,2.9499593175,995,FALSE
0.4854674739,0.6564026291,G12770,SYP,ENSG00000102003,6855,2.6844981743,1115,FALSE
0.485685429,0.6565989897,G14878,NADSYN1,ENSG00000172890,55191,2.5482803004,1015,FALSE
0.4858007346,0.6566565402,G11629,GBA2,ENSG00000070610,57704,2.7369655942,1220,FALSE
0.4858943257,0.6566847265,G8187,NOL7,ENSG00000225921,51406,2.4594316186,1880,FALSE
0.486180994,0.6569738084,G10685,ASAH1,ENSG00000104763,427,2.6953835255,2114,FALSE
0.486685454,0.6573603051,G19668,DNAJA4,ENSG00000140403,55466,3.0356239097,904,FALSE
0.486586283,0.6573603051,G22763,RBFA,ENSG00000101546,79863,2.2016338612,865,FALSE
0.4866342788,0.6573603051,G4514,SENP7,ENSG00000138468,57337,2.2016338612,1811,FALSE
0.486893344,0.6574681947,G6883,CYSTM1,ENSG00000120306,84418,2.3269510259,2158,FALSE
0.4869109825,0.6574681947,G8014,KPNA5,ENSG00000196911,3841,2.8073549221,659,FALSE
0.4873816652,0.6578052504,G12143,LINC00094,NA,NA,2.6629650127,1007,FALSE
0.4875196566,0.6578052504,G14710,TMEM135,ENSG00000166575,65084,2.8579809951,880,FALSE
0.4875249147,0.6578052504,G16657,NOP2,ENSG00000111641,4839,2.5849625007,791,FALSE
0.4873262115,0.6578052504,G2315,EIF2D,ENSG00000143486,1939,2.5443205162,1012,FALSE
0.4873800926,0.6578052504,G8201,DEK,ENSG00000124795,7913,2.5443205162,1865,FALSE
0.4877405408,0.6579978485,G6529,SPCS3,ENSG00000129128,60559,2.5849625007,1632,FALSE
0.4882055597,0.6585267881,G12363,KDM6A,ENSG00000147050,7403,2.7548875022,717,FALSE
0.488354447,0.6586292123,G12464,PAK3,ENSG00000077264,5063,2.7548875022,1290,FALSE
0.4886494686,0.6589286636,G1014,SRRM1,ENSG00000133226,10250,2.3290632692,1974,FALSE
0.4890455176,0.6592763222,G10026,LINC00998,NA,NA,2.3219280949,1810,FALSE
0.4891263631,0.6592763222,G18997,TP53BP1,ENSG00000067369,7158,2.6244908649,1326,FALSE
0.4890615442,0.6592763222,G7814,MAP3K4,ENSG00000085511,4216,2.4329594073,1016,FALSE
0.4896348425,0.6598631674,G17169,LLPH,ENSG00000139233,84298,2.2479275134,1133,FALSE
0.4899511912,0.6600999978,G20254,UBN1,ENSG00000118900,29855,2.6322682155,1260,FALSE
0.4899568105,0.6600999978,G9599,LSM5,ENSG00000106355,23658,2.5501970826,1608,FALSE
0.490164051,0.6602806703,G5410,COMMD2,ENSG00000114744,51122,2.6322682155,1136,FALSE
0.4904444716,0.6605598522,G22904,DPY19L3,ENSG00000178904,147991,2.4150374993,532,FALSE
0.4913508471,0.6615832136,G17475,TCTN2,ENSG00000168778,79867,2.6438561898,955,FALSE
0.4913033532,0.6615832136,G7127,ISL1,ENSG00000016082,3670,2.9194267562,1418,FALSE
0.4914378046,0.6616016253,G13355,NSDHL,ENSG00000147383,50814,2.8073549221,914,FALSE
0.4916268766,0.6616588316,G15178,FAM160A2,ENSG00000051009,84067,2.3785116233,880,FALSE
0.4916059062,0.6616588316,G5985,IRF2,ENSG00000168310,3660,2.5849625007,971,FALSE
0.4919560608,0.661817946,G10015,CBLL1,ENSG00000105879,79872,2.7725895039,1213,FALSE
0.4920383311,0.661817946,G14828,MADD,ENSG00000110514,8567,2.9475325801,1337,FALSE
0.4918303395,0.661817946,G1529,AMY2B,ENSG00000240038,280,2.3219280949,583,FALSE
0.4919786196,0.661817946,G17630,EPSTI1,ENSG00000133106,94240,2.6438561898,604,FALSE
0.4922482707,0.6620016964,G24111,VRK3,ENSG00000105053,51231,2.8274032447,1183,FALSE
0.4925940514,0.6623680513,G19955,NFATC2IP,ENSG00000176953,84901,2.3923174228,768,FALSE
0.4928067727,0.6625554049,G2010,PIGM,ENSG00000143315,93183,2.672425342,1267,FALSE
0.4930917979,0.6627412166,G17564,FGF14,ENSG00000102466,2259,2.841302254,705,FALSE
0.4930212429,0.6627412166,G18234,ATXN3,ENSG00000066427,4287,2.7548875022,928,FALSE
0.4935402743,0.6627519851,G10752,FZD3,ENSG00000104290,7976,3,1186,FALSE
0.493515483,0.6627519851,G13679,ANK3,ENSG00000151150,288,2.7004397181,548,FALSE
0.4934123915,0.6627519851,G16315,KDM5A,ENSG00000073614,5927,2.7548875022,1589,FALSE
0.4931927317,0.6627519851,G18935,MYO9A,ENSG00000066933,4649,2.599685923,722,FALSE
0.4933211255,0.6627519851,G22831,ZNF557,ENSG00000130544,79230,2.8073549221,777,FALSE
0.4932832721,0.6627519851,G23190,TRIP10,ENSG00000125733,9322,2.4914967873,649,FALSE
0.493666681,0.6628231404,G8427,CSNK2B,ENSG00000228875,1460,2.1468413883,1940,FALSE
0.4938044928,0.6629095853,G17336,USP30,ENSG00000135093,84749,2.7224660245,822,FALSE
0.4943942664,0.6635864803,G3497,PCGF1,ENSG00000115289,84759,2.4594316186,908,FALSE
0.4944557214,0.6635864803,G4452,SFMBT1,ENSG00000163935,51460,2.4914967873,791,FALSE
0.4946631155,0.6636811286,G16656,GAPDH,ENSG00000111640,2597,1.9560353581,2196,FALSE
0.4949263255,0.6636811286,G17571,IFT88,ENSG00000032742,8100,2.4594316186,737,FALSE
0.4949673282,0.6636811286,G19349,GOLGA8A,ENSG00000175265,23015,2,763,FALSE
0.4948211287,0.6636811286,G20809,EMC8,ENSG00000131148,10328,2.4780472968,1281,FALSE
0.4948599717,0.6636811286,G21308,NEURL4,ENSG00000215041,84461,2.7369655942,484,FALSE
0.4946958795,0.6636811286,G7343,PPIC,ENSG00000168938,5480,3.3219280949,865,FALSE
0.4960788192,0.6648752346,G16163,SCN3B,ENSG00000166257,55800,2.8219280949,794,FALSE
0.49606192,0.6648752346,G21423,UBB,ENSG00000170315,7314,2.3519853287,2192,FALSE
0.4959890656,0.6648752346,G5788,GUF1,ENSG00000151806,60558,2.7004397181,884,FALSE
0.4965018208,0.665244648,G10300,PCM1,ENSG00000078674,5108,2.6561521497,1935,FALSE
0.4964678926,0.665244648,G19841,KIAA0430,NA,NA,2.4854268272,1163,FALSE
0.4967849087,0.6655251752,G4458,CACNA1D,ENSG00000157388,776,2.8744691179,1103,FALSE
0.4969365909,0.6655308623,G19384,RPUSD2,ENSG00000166133,27079,2.5849625007,502,FALSE
0.4968670877,0.6655308623,G26012,XRCC6,ENSG00000196419,2547,2.2868811478,2087,FALSE
0.4971463515,0.6656143054,G18752,WARS,ENSG00000140105,7453,3.2270689085,1464,FALSE
0.4971187735,0.6656143054,G24749,CRLS1,ENSG00000088766,54675,2.3219280949,1182,FALSE
0.4972420555,0.6656437243,G17146,MARCH9,ENSG00000139266,92979,2.8073549221,685,FALSE
0.4973589058,0.6657014383,G7119,PAIP1,ENSG00000172239,10605,2.2630344058,1480,FALSE
0.4974403397,0.6657117384,G5674,YTHDC1,ENSG00000275272,91746,2.4447848427,1817,FALSE
0.4977697362,0.6660538282,G10115,C7orf49,ENSG00000122783,78996,2.5849625007,1075,FALSE
0.4978488009,0.6660609031,G22053,PCTP,ENSG00000141179,58488,2.1375035237,724,FALSE
0.4980037683,0.6661695096,G25379,C21orf119,NA,NA,3.0356239097,896,FALSE
0.4980895148,0.6661855022,G14896,UVRAG,ENSG00000198382,7405,2.2016338612,800,FALSE
0.4982529553,0.6663053889,G16556,C12orf76,ENSG00000174456,400073,3.0443941194,703,FALSE
0.4986230055,0.6667014949,G7655,BNIP1,ENSG00000113734,662,2.6780719051,855,FALSE
0.498841664,0.6667963492,G2825,SNRNP27,ENSG00000124380,11017,2.8328900142,1812,FALSE
0.4988366542,0.6667963492,G4105,GMPPA,ENSG00000144591,29926,2.7472339296,1365,FALSE
0.4991496183,0.6671092159,G5543,MAGEF1,ENSG00000177383,64110,2.4447848427,1548,FALSE
0.4993240235,0.6671671213,G15906,AAMDC,ENSG00000087884,28971,2.7224660245,1034,FALSE
0.4993456,0.6671671213,G6687,C5orf42,ENSG00000197603,65250,2.3219280949,854,FALSE
0.499414644,0.6671671213,G7372,SEPT8,ENSG00000164402,23176,2.6322682155,1016,FALSE
0.4996263963,0.6673466958,G16679,TPI1,ENSG00000111669,7167,2.3315106285,2152,FALSE
0.4996969056,0.6673466958,G18161,ATG14,ENSG00000126775,22863,2.6629650127,675,FALSE
0.4998390059,0.6674377378,G13811,SGMS1,ENSG00000198964,259230,2.7655347464,1062,FALSE
0.500095405,0.667681354,G6423,ANKRD50,ENSG00000151458,57182,2.5849625007,485,FALSE
0.500222328,0.6677520593,G19450,EIF3J-AS1,ENSG00000179523,NA,3.1375035237,1114,FALSE
0.5005461846,0.6679868373,G1247,EBNA1BP2,ENSG00000117395,10969,2.6880559937,1618,FALSE
0.5005098925,0.6679868373,G13070,TCEAL1,ENSG00000172465,9338,2.7004397181,1362,FALSE
0.5006529031,0.6680305068,G25589,KIAA1671,ENSG00000197077,85379,2.7548875022,900,FALSE
0.5009710942,0.6682575412,G19318,NDNL2,NA,NA,2.2630344058,1012,FALSE
0.5009271439,0.6682575412,G6414,EXOSC9,ENSG00000123737,5393,2.7412755562,857,FALSE
0.5010506174,0.6682648801,G11333,TLE1,ENSG00000196781,7088,2.6438561898,866,FALSE
0.5011303509,0.6682724975,G13972,CTBP2,ENSG00000175029,1488,2.1375035237,1243,FALSE
0.5015548905,0.668548778,G1781,RIIAD1,ENSG00000178796,284485,2.5235619561,617,FALSE
0.5015596891,0.668548778,G19529,LACTB,ENSG00000103642,114294,2.3395254269,737,FALSE
0.501505208,0.668548778,G21111,LINC00673,NA,NA,3.0506260731,1126,FALSE
0.5023598673,0.6693189088,G14435,ZDHHC16,ENSG00000171307,84287,2.5849625007,1116,FALSE
0.502222488,0.6693189088,G17929,COMMD6,ENSG00000188243,170622,2.4284789303,2032,FALSE
0.5023598722,0.6693189088,G8504,PSMB9,ENSG00000240065,5698,2.841302254,654,FALSE
0.5025995357,0.669539414,G2867,RPIA,ENSG00000153574,22934,2.5235619561,599,FALSE
0.5029513684,0.6699092585,G22449,TTC39C,ENSG00000168234,125488,2.6322682155,710,FALSE
0.5033700133,0.6703679717,G18960,TJP1,ENSG00000104067,7082,3.022367813,1540,FALSE
0.5043363115,0.6715557846,G23685,LINC00665,ENSG00000232677,100506930,2.7369655942,970,FALSE
0.5044636388,0.6716262691,G12445,FAM199X,ENSG00000123575,139231,2.5360529002,988,FALSE
0.5048133484,0.6719927617,G1048,GPN2,ENSG00000142751,54707,2.6780719051,792,FALSE
0.5049354868,0.6720562546,G10365,MTMR7,ENSG00000003987,9108,2.7224660245,903,FALSE
0.5053028179,0.6724460259,G21136,CYTH1,ENSG00000108669,9267,2.6438561898,804,FALSE
0.5054160828,0.6724976264,G6060,MAN2B2,ENSG00000013288,23324,2.4918530963,1355,FALSE
0.5056729874,0.672740308,G7251,LOC644936,NA,NA,2,1685,FALSE
0.5060230764,0.6731068711,G25933,NOL12,ENSG00000273899,79159,2.5849625007,979,FALSE
0.5062613103,0.6733245594,G23040,CIRBP,ENSG00000099622,1153,2.448457931,2136,FALSE
0.5063784265,0.6733811216,G12286,ARHGEF9,ENSG00000131089,23229,2.7224660245,941,FALSE
0.5065998694,0.6735763801,G5252,TIMMDC1,ENSG00000113845,51300,2.5663468226,1721,FALSE
0.5068434043,0.6738009503,G8931,ABRACL,ENSG00000146386,58527,2.7472339296,1240,FALSE
0.5071724676,0.6741391398,G11876,NANS,ENSG00000095380,54187,2.8365012677,1270,FALSE
0.5077982692,0.6746729616,G16500,CEP290,ENSG00000198707,80184,2.6438561898,988,FALSE
0.5076548727,0.6746729616,G3738,DBI,ENSG00000155368,1622,2.452126818,2127,FALSE
0.5077630331,0.6746729616,G7721,RUFY1,ENSG00000176783,80230,2.4917331601,1245,FALSE
0.5080735827,0.6749394209,G7926,FBXO9,ENSG00000112146,26268,2.672425342,1578,FALSE
0.508435493,0.6753208225,G18370,HOMEZ,ENSG00000215271,57594,2.3923174228,692,FALSE
0.5085987916,0.6754383482,G25609,PRR14L,ENSG00000183530,253143,2.5849625007,1215,FALSE
0.5088402143,0.6756595757,G20428,PAGR1,ENSG00000280789,79447,2.8365012677,1478,FALSE
0.5091992346,0.6759374637,G17544,NBEA,ENSG00000172915,26960,2.9070608554,1174,FALSE
0.5091655946,0.6759374637,G1774,PI4KB,ENSG00000143393,5298,2.5405683814,1596,FALSE
0.5099594582,0.6767476096,G1069,PPP1R8,ENSG00000117751,5511,2.4594316186,663,FALSE
0.5099515523,0.6767476096,G5645,ACOX3,ENSG00000087008,8310,2.4594316186,554,FALSE
0.5102768739,0.6770693148,G18097,EIF5,ENSG00000100664,1983,2.5324950808,2092,FALSE
0.5106255854,0.6773329099,G15247,ZBED5-AS1,ENSG00000247271,729013,2.6780719051,1049,FALSE
0.5105870997,0.6773329099,G25375,SOD1,ENSG00000142168,6647,2.0797271925,2160,FALSE
0.5111733705,0.6779599219,G12161,PPP1R26,ENSG00000196422,9858,2.1699250014,609,FALSE
0.5114869644,0.6782761919,G22601,SNRPD1,ENSG00000167088,6632,2.6189098326,1744,FALSE
0.5115733864,0.6782911635,G1186,UTP11L,NA,NA,2.6244908649,1366,FALSE
0.5117837816,0.6784697665,G14965,CBL,ENSG00000110395,867,2.8744691179,543,FALSE
0.5118583938,0.6784697665,G22357,ALYREF,ENSG00000183684,10189,2.1154772174,950,FALSE
0.5123711817,0.6787841333,G10832,TGS1,ENSG00000137574,96764,2.4594316186,864,FALSE
0.5121970161,0.6787841333,G3391,CCDC104,NA,NA,2.7004397181,1583,FALSE
0.512396308,0.6787841333,G8377,DHX16,ENSG00000227222,8449,2.6780719051,1108,FALSE
0.5123222919,0.6787841333,G9651,DDX56,ENSG00000136271,54606,2.7279204546,1368,FALSE
0.5126470891,0.6789171072,G124,LINC01128,ENSG00000228794,643837,2.6438561898,949,FALSE
0.5125885783,0.6789171072,G17861,SETDB2,ENSG00000136169,83852,2.6044631287,525,FALSE
0.5129288631,0.679190639,G15329,PRRG4,ENSG00000135378,79056,2.4594316186,609,FALSE
0.5135570851,0.6799227694,G25822,TFIP11,ENSG00000100109,24144,2.6322682155,1012,FALSE
0.5137468791,0.6799746114,G1253,MED8,ENSG00000159479,112950,2.8365012677,1324,FALSE
0.5137192348,0.6799746114,G730,GNB1,ENSG00000078369,2782,2.4329594073,1939,FALSE
0.5138631013,0.6800287421,G5948,KIAA0922,NA,NA,2.5235619561,482,FALSE
0.5140861695,0.6802242324,G1566,GSTM2,ENSG00000213366,2946,2.5025003405,843,FALSE
0.5142667713,0.6803634835,G17430,C12orf43,ENSG00000157895,64897,2.6629650127,592,FALSE
0.5145913123,0.6806930941,G10505,RNF19A,ENSG00000034677,25897,3.0255350921,1284,FALSE
0.5149010682,0.6810030535,G3702,POLR1B,ENSG00000125630,84172,2.6438561898,654,FALSE
0.5152536661,0.6811700245,G10522,EXT1,ENSG00000182197,2131,2.5727351006,625,FALSE
0.5152053408,0.6811700245,G5784,LIMCH1,ENSG00000064042,22998,3.1154772174,1666,FALSE
0.5151930089,0.6811700245,G6841,PHAX,ENSG00000164902,51808,2.7004397181,1326,FALSE
0.5154422732,0.6813195962,G17581,MIPEP,ENSG00000027001,4285,2.5849625007,761,FALSE
0.5159870078,0.6818800061,G15766,RBM14,ENSG00000239306,10432,2.6629650127,1119,FALSE
0.5160928314,0.6818800061,G17421,POP5,ENSG00000167272,51367,2.5145731728,1324,FALSE
0.516087169,0.6818800061,G24910,EIF6,ENSG00000242372,3692,2.4594316186,1927,FALSE
0.5162023686,0.6819249318,G16125,RPS25,ENSG00000118181,6230,1.8744691179,2159,FALSE
0.5167575339,0.6825584515,G8565,MAPK13,ENSG00000156711,5603,2.8073549221,1504,FALSE
0.5170152476,0.6826739289,G1576,STRIP1,ENSG00000143093,85369,2.7655347464,929,FALSE
0.5170132062,0.6826739289,G268,ZCCHC11,ENSG00000134744,23318,2.7369655942,1532,FALSE
0.5170718128,0.6826739289,G7824,PRPF4B,ENSG00000112739,8899,2.3923174228,1730,FALSE
0.5171758031,0.6827113833,G19448,CTDSPL2,ENSG00000137770,51496,2.8744691179,792,FALSE
0.5174093287,0.6829197981,G1559,SORT1,ENSG00000134243,6272,2.5849625007,1643,FALSE
0.5176340345,0.6831165128,G22386,PTPRM,ENSG00000173482,5797,2.8479969066,942,FALSE
0.5177908831,0.6832236324,G10292,MCPH1,ENSG00000147316,79648,2.6629650127,748,FALSE
0.5180013549,0.683401466,G17319,CKAP4,ENSG00000136026,10970,2.5849625007,1482,FALSE
0.5183225386,0.683725289,G21575,CRLF3,ENSG00000176390,51379,2.5025003405,665,FALSE
0.5184185755,0.6837520672,G8141,ECI2,ENSG00000198721,10455,2.9307373376,1535,FALSE
0.5185900668,0.683878341,G10682,SLC7A2,ENSG00000003989,6542,3.571541985,1610,FALSE
0.5186950089,0.6839168307,G10702,NUDT18,ENSG00000275074,79873,2.3923174228,621,FALSE
0.5190027876,0.6840331047,G19943,COG7,ENSG00000168434,91949,2.8479969066,1099,FALSE
0.519010497,0.6840331047,G25478,PWP2,ENSG00000241945,5822,2.3219280949,681,FALSE
0.5188948399,0.6840331047,G5719,WHSC1,NA,NA,2.6322682155,1052,FALSE
0.51926373,0.6842669616,G12890,SMC1A,ENSG00000072501,8243,2.7548875022,1504,FALSE
0.5199977589,0.6851342334,G1446,MCOLN3,ENSG00000055732,55283,3.3575520046,782,FALSE
0.5204467105,0.6856256972,G16694,LPCAT3,ENSG00000111684,10162,2.5579954531,1524,FALSE
0.5208994871,0.6861220557,G187,LUZP1,ENSG00000169641,7798,2.5849625007,935,FALSE
0.5210467382,0.6862158938,G8586,SAYSD1,ENSG00000112167,55776,2.6322682155,981,FALSE
0.5213743645,0.6865472232,G9472,FOXK1,ENSG00000164916,221937,2.5235619561,1055,FALSE
0.5214988589,0.6866110104,G10498,CPQ,ENSG00000104324,10404,2.8414777829,1796,FALSE
0.5216720044,0.6867388241,G12391,FAM104B,ENSG00000182518,90736,2.6780719051,1106,FALSE
0.5225317881,0.6877703722,G6125,LAP3,ENSG00000002549,51056,2.8479969066,1123,FALSE
0.5229380439,0.6881044542,G25984,MIEF1,ENSG00000100335,54471,2.5443205162,1063,FALSE
0.5229082392,0.6881044542,G4568,SLC12A8,ENSG00000221955,84561,2.8579809951,770,FALSE
0.5234696469,0.6887035809,G21587,COPRS,ENSG00000172301,55352,2.3923174228,1388,FALSE
0.5235626599,0.6887255855,G15758,B3GNT1,NA,NA,2.7472339296,1270,FALSE
0.5237498486,0.6887534646,G15590,MTA2,ENSG00000149480,9219,2.3219280949,1399,FALSE
0.5236835871,0.6887534646,G3264,MAPRE3,ENSG00000084764,22924,2.8650704199,1507,FALSE
0.5238127257,0.6887534646,G627,COG2,ENSG00000135775,22796,2.6244908649,1210,FALSE
0.5241144166,0.6890497965,G21970,SNX11,ENSG00000002919,29916,2.4150374993,794,FALSE
0.5247306572,0.6897595185,G21358,TMEM107,ENSG00000179029,84314,2.6322682155,1062,FALSE
0.525349254,0.6903716252,G18260,DYNC1H1,ENSG00000197102,1778,2.5235506865,1988,FALSE
0.5253090804,0.6903716252,G20997,SSH2,ENSG00000141298,85464,2.5849625007,1014,FALSE
0.5261832523,0.6913669628,G18302,APEX1,ENSG00000100823,328,2.8073549221,1628,FALSE
0.526630174,0.6918534941,G22222,NUP85,ENSG00000125450,79902,2.5849625007,1042,FALSE
0.5268096865,0.6918879618,G4984,QARS,ENSG00000172053,5859,2.5405683814,1503,FALSE
0.5267995301,0.6918879618,G6709,NDUFS4,ENSG00000164258,4724,2.3327018,1885,FALSE
0.5268965205,0.6919013508,G8008,FYN,ENSG00000010810,2534,2.5849625007,729,FALSE
0.5271866314,0.6921384011,G25246,ITSN1,ENSG00000205726,6453,2.8073549221,854,FALSE
0.5272303705,0.6921384011,G3084,MAP2,ENSG00000078018,4133,3.0198995574,1435,FALSE
0.5274165687,0.6922821725,G17102,TIMELESS,ENSG00000111602,8914,2.8073549221,641,FALSE
0.527588114,0.6924066715,G4871,SLC25A38,ENSG00000144659,54977,2.5443205162,1049,FALSE
0.5277126714,0.6924409913,G20374,PALB2,ENSG00000083093,79728,2.3219280949,508,FALSE
0.527767663,0.6924409913,G9439,SUN1,ENSG00000164828,23353,2.867896464,1751,FALSE
0.5279129684,0.6925309909,G3464,RAB11FIP5,ENSG00000135631,26056,2.3219280949,934,FALSE
0.5282214606,0.692835006,G4431,KIF9,ENSG00000088727,64147,2.1699250014,840,FALSE
0.5287262276,0.6931037838,G1027,PAFAH2,ENSG00000158006,5051,2.4594316186,892,FALSE
0.5286948206,0.6931037838,G13669,KIAA1217,ENSG00000120549,56243,3.0703893279,954,FALSE
0.5288349993,0.6931037838,G14070,PTPLA,NA,NA,2.5360529002,791,FALSE
0.5287464881,0.6931037838,G14901,RSF1,ENSG00000048649,51773,2.4329594073,1699,FALSE
0.528525045,0.6931037838,G5062,ALAS1,ENSG00000023330,211,2.8278190246,1537,FALSE
0.5288870145,0.6931037838,G9084,ZKSCAN1,ENSG00000106261,7586,2.5025003405,2054,FALSE
0.529130822,0.6933226503,G7174,FAM159B,ENSG00000145642,100132916,3.6374299206,940,FALSE
0.5294182421,0.6935985909,G398,MAGI3,ENSG00000081026,260425,2.4594316186,719,FALSE
0.5305840664,0.6950250945,G22297,CANT1,ENSG00000171302,124583,2.4329594073,1121,FALSE
0.5308468826,0.6952684834,G16274,BICD1,ENSG00000151746,636,2.3219280949,564,FALSE
0.5311093054,0.6955112865,G25634,EP300,ENSG00000100393,2033,2.6322682155,1273,FALSE
0.5315250819,0.6958538921,G21028,ATP6V0A1,ENSG00000033627,535,2.8292514829,1811,FALSE
0.5314946954,0.6958538921,G23947,FOXA3,ENSG00000170608,3171,2.4329594073,770,FALSE
0.53179056,0.6959995905,G2411,SDE2,ENSG00000143751,163859,2.6438561898,655,FALSE
0.5317673771,0.6959995905,G3954,NAB1,ENSG00000138386,4664,2.5235619561,655,FALSE
0.532196284,0.696429635,G1764,VPS72,ENSG00000163159,6944,2.9307373376,1562,FALSE
0.5325031283,0.6967301801,G8430,CLIC1,ENSG00000213719,1192,2.4271217024,2086,FALSE
0.5329767739,0.6970556346,G11796,SPIN1,ENSG00000106723,10927,2.8328900142,1575,FALSE
0.5329052659,0.6970556346,G15531,MRPL16,ENSG00000166902,54948,2.969626351,1274,FALSE
0.5329835008,0.6970556346,G8965,RMND1,ENSG00000155906,55005,2.7548875022,756,FALSE
0.5332403943,0.6971896133,G10353,MSRA,ENSG00000175806,4482,2.3219280949,742,FALSE
0.5331955465,0.6971896133,G14926,CEP57,ENSG00000166037,9702,2.7004397181,1371,FALSE
0.5339891992,0.6979664819,G11257,MPDZ,ENSG00000107186,8777,2.7548875022,831,FALSE
0.5339148832,0.6979664819,G4859,MYD88,ENSG00000172936,4615,2.7681236078,941,FALSE
0.5342677603,0.6982294934,G19824,TM2D3,ENSG00000184277,80213,2.750021747,1734,FALSE
0.5345956754,0.6984608971,G12317,WWC3,ENSG00000047644,55841,2.6629650127,596,FALSE
0.5345995568,0.6984608971,G25279,AGPAT3,ENSG00000160216,56894,2.5849625007,1150,FALSE
0.534691717,0.698480223,G7851,ALDH5A1,ENSG00000112294,7915,2.5235619561,721,FALSE
0.5349892142,0.698767741,G13856,CAMK2G,ENSG00000148660,818,3.0255350921,1311,FALSE
0.5351437098,0.6988684236,G21551,SEZ6,ENSG00000063015,124925,2.5360529002,581,FALSE
0.5353964264,0.6990973296,G2681,AGAP1,ENSG00000157985,116987,2.7004397181,923,FALSE
0.5356841687,0.6993146372,G18400,MDP1,ENSG00000213920,145553,2.1154772174,968,FALSE
0.5357177704,0.6993146372,G21121,SRP68,ENSG00000167881,6730,2.7127180479,1478,FALSE
0.5360866201,0.6996949554,G599,RRP15,ENSG00000067533,51018,2.8453244769,1072,FALSE
0.5365080571,0.70014379,G17707,TMCO3,ENSG00000150403,55002,2.4694852833,1810,FALSE
0.5366533375,0.7002321623,G7891,RNF8,ENSG00000112130,9025,3.0874628413,1053,FALSE
0.5377199292,0.7015147736,G25808,GGT1,ENSG00000100031,2678,3.1154772174,506,FALSE
0.537791731,0.7015147736,G6699,PLCXD3,ENSG00000182836,345557,3.3378696388,1130,FALSE
0.5380630672,0.7017673174,G14873,IGHMBP2,ENSG00000132740,3508,2.5235619561,695,FALSE
0.5382202519,0.701870928,G11411,SLC31A1,ENSG00000136868,1317,2.7224660245,1071,FALSE
0.5385941245,0.7022570416,G19576,CALML4,ENSG00000129007,91860,2.8744691179,818,FALSE
0.5392340824,0.702746731,G20760,KARS,ENSG00000065427,3735,2.5193741591,1771,FALSE
0.539136846,0.702746731,G21320,ZBTB4,ENSG00000174282,57659,2.6629650127,1424,FALSE
0.539063519,0.702746731,G24663,ZCCHC3,ENSG00000247315,85364,2.6629650127,733,FALSE
0.5392810537,0.702746731,G25876,PIK3IP1,ENSG00000100100,113791,3.1699250014,804,FALSE
0.5394092237,0.7028123065,G14892,MAP6,ENSG00000171533,4135,2.841302254,945,FALSE
0.5395125691,0.7028455229,G18154,STYX,ENSG00000198252,6815,2.1699250014,741,FALSE
0.5399465154,0.7032453363,G11296,SLC25A51,ENSG00000122696,92014,2.3219280949,702,FALSE
0.5399752627,0.7032453363,G6592,SEMA5A,ENSG00000112902,9037,3.0588936891,1111,FALSE
0.5403991811,0.7036559886,G16215,FOXRED1,ENSG00000110074,55572,2.5849625007,830,FALSE
0.5404464582,0.7036559886,G9730,GUSB,ENSG00000169919,2990,2.7004397181,1693,FALSE
0.5412499263,0.7046004809,G9218,NUDCD3,ENSG00000015676,23386,2.6147098441,1433,FALSE
